date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:57	16833/16833	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/10.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/10.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:57	18573/18573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/11.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/11.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:58	28232/28232	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/12.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/12.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:58	25495/25495	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/13.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/13.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:58	18397/18397	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/14.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/14.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:58	23831/23831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/15.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/15.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:58	9671/9671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/16.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/16.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:59	31820/31820	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/17.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/17.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:59	33864/33864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/18.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/18.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:52:59	17386/17386	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/19.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/19.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:00	31411/31411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/20.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/20.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:00	28159/28159	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/21.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/21.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:00	29230/29230	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/22.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/22.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:00	20995/20995	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/23.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/23.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:01	28795/28795	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/24.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/24.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:01	27801/27801	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/25.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/25.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:01	13141/13141	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/26.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/26.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:02	38629/38629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/27.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/27.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:02	13202/13202	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/28.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/28.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:02	18374/18374	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/29.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/29.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:02	18689/18689	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/30.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/30.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:03	16470/16470	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/31.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/31.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:03	19262/19262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/32.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/32.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:03	10705/10705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/33.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/33.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:04	32262/32262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/34.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/34.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:05	13090/13090	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/35.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/35.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:05	31312/31312	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/36.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/36.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:05	18617/18617	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/37.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/37.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:06	15376/15376	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/38.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/38.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:06	22300/22300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/39.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/39.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:06	29278/29278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/40.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/40.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:06	10770/10770	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/41.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/41.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:07	23329/23329	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/42.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/42.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:07	50143/50143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/43.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/43.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:08	40002/40002	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2006:02:47%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/44.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/company/44.jpg	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:08	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ebacb43-4d7%22	https://jainuniversity.ac.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/dsfs/jainuniversity.ac.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:08	83614/83614	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Dec%202019%2006:01:15%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/js/jquery.min.js	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/js/jquery.min.js	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:08	36930/36930	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Dec%202019%2006:01:15%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/js/bootstrap.min.js	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/js/bootstrap.min.js	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:09	14469/14469	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Dec%202019%2006:01:15%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/js/jquery.superslides.js	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/js/jquery.superslides.js	(from https://jainuniversity.ac.in/UG/?gclid=CjwKCAjwh472BRAGEiwAvHVfGmg3QZgO0GjAEH5i5iXyG4YJ5NaEvy827zqwNPzkUHiqzweThZQBExoCdfoQAvD_BwE)
14:53:09	2541/2541	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2009:23:08%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/Corporate-BCom.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/Corporate-BCom.jpg	(from https://www.jainuniversity.ac.in/ecart/views/microsites/UG/css/JU-style2.css)
14:53:09	2541/2541	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2009:23:08%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/bg.jpg	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/bg.jpg	(from https://www.jainuniversity.ac.in/ecart/views/microsites/UG/css/JU-style2.css)
14:53:10	2541/2541	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2009:23:09%20GMT	https://www.jainuniversity.ac.in/ecart/views/microsites/UG/images/preloader.gif	C:/My%20Web%20Sites/dsfs/www.jainuniversity.ac.in/ecart/views/microsites/UG/images/preloader.gif	(from https://www.jainuniversity.ac.in/ecart/views/microsites/UG/css/main2.css)
